url,status,pos,neg,margin,blur,reason,save
https://cdn.whatclinic.com/thumbnails/0b17b95cdc030d75/taha_donmez.jpg?width=243&height=324&background-color=0xffffff&operation=pad&float-x=0.5&float-y=0.5&rotate=0&crop_x=0&crop_y=0&crop_w=1&crop_h=1&hmac=72d5a04cf8d5b1caab1edb10a96b0befa59037cc,rejected,,,,,too_small 243x324,
https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fgallery%2F42%2Fda%2Feb%2F06%2Fe6%2Fclvpcx4fv002407lk5idhc0eq.jpg&w=1920&q=100,rejected,0.27794548869132996,0.23273637890815735,0.04520910978317261,571.6705041053359,clip_threshold,
https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=122131370522723255,error,,,,,download: cannot identify image file <_io.BytesIO object at 0x399f30f40>,
https://img.qunomedical.com/images.ctfassets.net/kfkw517g6gvn/5eZxDflRoxQlaNBZCcHzdK/a1086dee64fa71095505a54a27cdbcab/Hospital_Coridor.jpg?w=1700&q=75&func=fit&force_format=webp&org_if_sml=1,rejected,,,,,too_small 560x553,
https://s3.eu-central-1.amazonaws.com/bookimed/operations_images/604f241bcc904.jpeg,rejected,0.2542511522769928,0.14657710492610931,0.10767404735088348,119.00995879887962,clip_threshold,
https://media.licdn.com/dms/image/v2/C5116AQGITbVTOz25qQ/profile-displaybackgroundimage-shrink_200_800/profile-displaybackgroundimage-shrink_200_800/0/1517452183619?e=2147483647&v=beta&t=gQSkJAXCiL7nF_L_qiuGzgX3cROHaI0jxznN2vzMUKI,rejected,,,,,too_small 800x200,
https://consumersiteimages.trustpilot.net/business-units/64df6127a99144f76901f07f-198x149-1x.jpg,rejected,,,,,too_small 198x198,
https://s3.eu-central-1.amazonaws.com/bookimed/operations_images/6061c8dccbaea.jpeg,rejected,0.24649928510189056,0.16090361773967743,0.08559566736221313,143.26843727554333,clip_threshold,
https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=122102343560716191,error,,,,,download: cannot identify image file <_io.BytesIO object at 0x161359ad0>,
https://www.tiktok.com/api/img/?itemId=7019398116982017286&location=0&aid=1988,error,,,,,download: 403 Client Error: Forbidden for url: https://www.tiktok.com/api/img/?itemId=7019398116982017286&location=0&aid=1988,
https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3585978892753794540,error,,,,,download: cannot identify image file <_io.BytesIO object at 0x399fd5760>,
https://media.belorens.com/storage/uploads/procedure/beforeAfterFeatured/cheek-implants-card-20230316111244.728791.webp,rejected,,,,,too_small 350x350,
https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3526374182854081067,error,,,,,download: cannot identify image file <_io.BytesIO object at 0x1679b0900>,
https://s3.eu-central-1.amazonaws.com/bookimed/operations_images/604f246995911.jpeg,rejected,0.22115057706832886,0.17479665577411652,0.04635392129421234,123.62427609034576,clip_threshold,
https://www.tiktok.com/api/img/?itemId=7434986346906946848&location=0&aid=1988,error,,,,,download: 403 Client Error: Forbidden for url: https://www.tiktok.com/api/img/?itemId=7434986346906946848&location=0&aid=1988,
https://share.trustpilot.com/images/company-rating?locale=en-US&businessUnitId=5bab4fe89f19770001df8073,rejected,0.27264270186424255,0.1626785844564438,0.10996411740779877,781.2341573631047,clip_threshold,
https://whitecornerhotel.com/wp-content/uploads/2021/06/double-hair-center.jpg,rejected,,,,,too_small 500x473,
https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3585978610191826078,error,,,,,download: cannot identify image file <_io.BytesIO object at 0x1619e5990>,
https://images.ctfassets.net/kfkw517g6gvn/aMJz0DCIFcNYtqHfjZw5Z/345c3677cba1c52f5190c38efa261667/Surgery_Room.jpg,rejected,0.2638069689273834,0.15110471844673157,0.11270225048065186,866.0548712980794,clip_threshold,
https://images.ctfassets.net/kfkw517g6gvn/6UlmNH6HnpJMz2LZKEumHB/eca52f61439a09ea05a38fdfdbd6e2c8/Hospital_Lobby_2.jpg,rejected,,,,,too_small 560x845,
