url,status,pos,neg,margin,blur,save,reason
https://www.hairtransplantbodrum.com/wp-content/uploads/2021/09/bht.png,rejected,,,,,,too_small 662x203
https://www.tiktok.com/api/img/?itemId=7370688399348354347&location=3&aid=1988&index=1,error,,,,,,download: 403 Client Error: Forbidden for url: https://www.tiktok.com/api/img/?itemId=7370688399348354347&location=3&aid=1988&index=1
https://www.microfueturkey.com/exoamorg/2024/12/hair-transplant-7.jpg,rejected,,,,,,too_small 500x298
https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3343969823321701074,error,,,,,,download: cannot identify image file <_io.BytesIO object at 0x162fab600>
https://cdn.tonzo.com.tr/isletme-resimleri/thumb/bodrum-sac-ekim-klinigi-1721230982.jpg,rejected,,,,,,too_small 266x266
https://www.tiktok.com/api/img/?itemId=7370688399348354347&location=3&aid=1988&index=0,error,,,,,,download: 403 Client Error: Forbidden for url: https://www.tiktok.com/api/img/?itemId=7370688399348354347&location=3&aid=1988&index=0
https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3521505646081221489,error,,,,,,download: cannot identify image file <_io.BytesIO object at 0x162fe7c40>
https://www.microfueturkey.com/exoamorg/2024/08/Beard-Transplant-in-Bodrum.jpg,rejected,,,,,,too_small 900x427
https://www.sencard.com.tr/media/7017/hair-banner-1.jpg,rejected,,,,,,too_small 1920x566
https://egeshairclinic.com/wp-content/uploads/2021/06/izmir-sac-ekimi.jpg,rejected,,,,,,too_small 320x320
https://bodrumestetikhair.com/images/2018/01/14/prp.jpg,rejected,0.2512812316417694,0.18194283545017242,0.06933839619159698,172.2421661027083,,clip_threshold
https://www.tiktok.com/api/img/?itemId=7520968392212286738&location=0&aid=1988,error,,,,,,download: 403 Client Error: Forbidden for url: https://www.tiktok.com/api/img/?itemId=7520968392212286738&location=0&aid=1988
https://avatars.mds.yandex.net/get-altay/14460764/2a0000019455ec8e226ce6ce189b90682fb9/L_height,rejected,,,,,,too_small 500x375
https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=2820659156484530870,error,,,,,,download: cannot identify image file <_io.BytesIO object at 0x1679a9b70>
https://www.microfueturkey.com/exoamorg/2024/12/WhatsApp-Image-2024-11-28-at-11.39.31-1-1024x1024.jpeg,rejected,0.22728368639945984,0.20933976769447327,0.017943918704986572,740.0358688727574,,clip_threshold
https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=2857528863221000504,error,,,,,,download: cannot identify image file <_io.BytesIO object at 0x1619e51c0>
https://avatars.mds.yandex.net/get-altay/11398069/2a0000019175916c3680d66f91ef037e1eea/L_height,rejected,,,,,,too_small 500x500
http://bodrumestetik.com/wp-content/uploads/2022/11/young-handsome-physician-medical-robe-with-stethoscope-scaled.jpg,rejected,,,,,,blur=32.6 < 100.0
https://www.tiktok.com/api/img/?itemId=7530206143398939926&location=0&aid=1988,error,,,,,,download: 403 Client Error: Forbidden for url: https://www.tiktok.com/api/img/?itemId=7530206143398939926&location=0&aid=1988
https://bodrumestetik.com/wp-content/uploads/2022/11/mature-man-going-through-follicular-unit-extraction-process_23-2149106306.webp,rejected,,,,,,blur=88.4 < 100.0
https://n24.com.tr/wp-content/uploads/2025/03/SMILE-Hair-Clinic-Kurucu-Ortagi-Dr.-Mehmet-Erdogan-.jpg,rejected,0.2512851357460022,0.1797424554824829,0.07154268026351929,160.11857311700763,,clip_threshold
https://bronzebodrum.com/wp-content/uploads/2025/01/thumbnail_IMG_0083-1.jpg,rejected,,,,,,too_small 577x1024
